SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
113828,2.0,42.0,1.0,1.0,2.0,2.0,1.0,2.0,3.88,17676.462318,17357.845522,2.0,161.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
113844,2.0,41.0,2.0,2.0,2.0,4.0,1.0,2.0,0.34,4544.676873,4595.429138,1.0,170.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
113868,2.0,37.0,3.0,3.0,2.0,2.0,2.0,1.0,0.09,33450.673372,28915.910995,2.0,172.0,Female,Non-Hispanic White,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
113891,2.0,40.0,7.0,5.0,2.0,5.0,1.0,1.0,4.34,8421.734483,7500.249836,2.0,156.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
113899,2.0,37.0,7.0,5.0,2.0,4.0,1.0,1.0,,20399.351843,20362.938116,2.0,149.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
113915,2.0,36.0,4.0,4.0,2.0,2.0,2.0,1.0,0.99,13893.063434,12882.111872,2.0,165.0,Female,Non-Hispanic Black,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
113924,2.0,41.0,1.0,1.0,2.0,4.0,1.0,1.0,0.9,13184.02461,13257.718906,2.0,152.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
113928,2.0,34.0,6.0,5.0,2.0,5.0,1.0,2.0,4.66,11969.410895,11253.297778,3.0,156.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
113947,2.0,31.0,4.0,4.0,2.0,4.0,3.0,1.0,1.17,5905.968965,5627.409222,3.0,156.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
113951,2.0,36.0,4.0,4.0,2.0,5.0,3.0,1.0,2.2,11738.266553,11441.977103,1.0,161.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
113953,2.0,45.0,3.0,3.0,,2.0,1.0,1.0,,105497.450679,85890.622419,2.0,166.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,,Born in 50 US states or DC
113965,2.0,39.0,4.0,4.0,2.0,5.0,1.0,1.0,4.9,36043.847737,34051.133015,1.0,172.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
113979,2.0,27.0,1.0,1.0,2.0,1.0,3.0,2.0,1.15,9664.378687,9162.389588,1.0,152.0,Female,Mexican American,Less than 9th grade,Never married,Not pregnant,Born in Mexico
113980,2.0,43.0,1.0,1.0,2.0,2.0,1.0,2.0,1.22,13676.358344,13651.081956,2.0,165.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
113991,2.0,42.0,4.0,4.0,2.0,2.0,2.0,2.0,,7097.405461,6020.666008,1.0,167.0,Female,Non-Hispanic Black,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
114030,2.0,28.0,4.0,4.0,2.0,4.0,3.0,1.0,2.4,8603.989825,7806.205115,2.0,156.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114034,2.0,45.0,3.0,3.0,,4.0,1.0,1.0,2.61,18828.599754,18877.535577,1.0,155.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
114048,2.0,30.0,3.0,3.0,2.0,5.0,1.0,1.0,2.3,66360.543926,63802.305638,1.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114057,2.0,25.0,2.0,2.0,2.0,4.0,1.0,2.0,0.56,23473.209124,22209.224854,2.0,160.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
114060,2.0,25.0,4.0,4.0,2.0,4.0,1.0,2.0,1.02,8655.742906,8165.848384,2.0,170.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
114062,2.0,33.0,7.0,5.0,2.0,4.0,3.0,1.0,0.82,5943.873387,5663.525852,1.0,170.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114068,2.0,32.0,3.0,3.0,2.0,3.0,2.0,1.0,1.73,31791.192204,30710.458354,1.0,150.0,Female,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114069,2.0,27.0,4.0,4.0,2.0,4.0,3.0,1.0,3.25,14966.16623,13902.759257,2.0,170.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114070,2.0,35.0,4.0,4.0,3.0,4.0,1.0,2.0,1.29,31256.246782,29232.023636,1.0,166.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Cannot determine,Born in Mexico
114078,2.0,32.0,6.0,5.0,2.0,5.0,1.0,2.0,3.66,15522.946418,14142.234477,1.0,154.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
114093,2.0,44.0,4.0,4.0,2.0,4.0,1.0,2.0,2.03,17778.819889,17694.700608,1.0,164.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
114095,2.0,42.0,1.0,1.0,2.0,3.0,1.0,2.0,0.91,23054.344801,22667.913237,1.0,155.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114099,2.0,33.0,3.0,3.0,2.0,5.0,2.0,1.0,0.6,23125.451974,21732.169304,2.0,164.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114124,2.0,36.0,3.0,3.0,2.0,4.0,2.0,1.0,5.0,51737.434373,52651.992702,2.0,169.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114157,2.0,41.0,6.0,5.0,2.0,4.0,1.0,2.0,1.56,14478.894853,13083.715318,1.0,153.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
114167,2.0,26.0,3.0,3.0,2.0,4.0,1.0,1.0,3.29,9379.459941,8829.147665,2.0,165.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114171,2.0,29.0,6.0,5.0,2.0,1.0,1.0,2.0,,21228.887252,21388.138927,1.0,151.0,Female,Non-Hispanic Asian,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
114183,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,231434.236728,215144.092764,2.0,162.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114199,2.0,34.0,3.0,3.0,2.0,4.0,2.0,1.0,0.83,30160.23544,30311.595374,1.0,164.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114222,2.0,42.0,1.0,1.0,2.0,2.0,1.0,2.0,1.5,12433.91811,12400.477772,2.0,164.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
114225,2.0,25.0,6.0,5.0,3.0,4.0,1.0,1.0,2.29,6814.169796,6606.496926,2.0,150.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
114227,2.0,28.0,4.0,4.0,2.0,4.0,3.0,1.0,0.58,11571.004123,10703.420338,1.0,161.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114272,2.0,27.0,4.0,4.0,2.0,3.0,3.0,1.0,0.04,13028.658634,11968.495911,1.0,168.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
114294,2.0,28.0,3.0,3.0,2.0,3.0,1.0,1.0,1.42,82483.876821,78257.318282,1.0,165.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114312,2.0,33.0,1.0,1.0,2.0,1.0,1.0,2.0,1.99,22684.148274,20916.118289,1.0,151.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
114327,2.0,39.0,3.0,3.0,2.0,5.0,1.0,1.0,,34322.144372,33315.016549,2.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114330,2.0,30.0,7.0,5.0,3.0,5.0,3.0,1.0,5.0,5.397605346934028e-79,9412.494606,2.0,171.0,Female,Other/Multiracial,College graduate or above,Never married,Cannot determine,Born in 50 US states or DC
114338,2.0,40.0,3.0,3.0,2.0,3.0,1.0,1.0,2.09,61661.513642,57038.89017,2.0,159.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114345,2.0,37.0,1.0,1.0,2.0,3.0,1.0,2.0,4.14,30143.760876,27449.266815,1.0,168.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114355,2.0,42.0,4.0,4.0,2.0,5.0,1.0,1.0,5.0,22023.957312,20136.158752,2.0,153.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114360,2.0,28.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,160049.545094,149514.465309,2.0,149.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
114375,2.0,31.0,7.0,5.0,2.0,4.0,3.0,1.0,1.0,11599.127238,11052.045139,1.0,168.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114377,2.0,41.0,1.0,1.0,2.0,3.0,1.0,2.0,0.96,16884.223073,16283.733562,2.0,155.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114387,2.0,30.0,3.0,3.0,2.0,4.0,3.0,1.0,0.15,29081.819804,29721.82116,1.0,157.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114405,2.0,36.0,1.0,1.0,2.0,5.0,3.0,1.0,5.0,21893.052122,21657.783651,2.0,154.0,Female,Mexican American,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114412,2.0,45.0,1.0,1.0,,2.0,1.0,2.0,1.24,11056.603721,10347.945721,1.0,160.0,Female,Mexican American,9-11th grade,Married / Living with partner,,Born in Mexico
114422,2.0,38.0,1.0,1.0,2.0,4.0,3.0,1.0,1.27,16360.038216,16199.1317,2.0,159.0,Female,Mexican American,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114425,2.0,43.0,2.0,2.0,2.0,4.0,1.0,2.0,2.3,20099.469405,19172.224182,1.0,156.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
114430,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,68848.469414,67167.354768,2.0,166.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114448,2.0,40.0,3.0,3.0,2.0,5.0,1.0,1.0,3.73,67300.73632,58791.180996,1.0,149.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114453,2.0,39.0,4.0,4.0,2.0,4.0,1.0,1.0,0.95,9232.504708,8580.708554,2.0,171.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114457,2.0,31.0,6.0,5.0,3.0,5.0,3.0,2.0,0.82,5.397605346934028e-79,13180.602008,1.0,170.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Cannot determine,Born in Mexico
114466,2.0,27.0,2.0,2.0,2.0,5.0,3.0,1.0,4.08,66808.453805,65629.988311,2.0,153.0,Female,Other Hispanic,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114478,2.0,30.0,1.0,1.0,2.0,4.0,1.0,1.0,2.11,12915.767962,12089.887364,2.0,152.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114493,2.0,45.0,3.0,3.0,,4.0,2.0,1.0,0.56,36148.156654,33164.961408,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
114505,2.0,41.0,6.0,5.0,2.0,3.0,1.0,2.0,1.49,19231.164001,17692.437547,1.0,166.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114510,2.0,32.0,2.0,2.0,2.0,3.0,3.0,2.0,,52292.659332,49469.933299,2.0,149.0,Female,Other Hispanic,High school / GED,Never married,Not pregnant,Born in Mexico
114511,2.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,,5.397605346934028e-79,26825.36038,1.0,159.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Cannot determine,Born in Mexico
114512,2.0,30.0,4.0,4.0,2.0,3.0,1.0,1.0,0.27,8314.594969,8006.697221,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114513,2.0,27.0,3.0,3.0,3.0,5.0,1.0,1.0,0.73,5.397605346934028e-79,25919.862049,2.0,150.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Cannot determine,Born in 50 US states or DC
114520,2.0,43.0,4.0,4.0,2.0,3.0,1.0,1.0,1.61,11387.794488,10926.642369,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114523,2.0,38.0,1.0,1.0,2.0,1.0,1.0,2.0,1.49,12743.477615,12154.842613,1.0,151.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
114536,2.0,28.0,4.0,4.0,2.0,5.0,3.0,1.0,4.98,23582.729378,22356.539874,1.0,170.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114542,2.0,45.0,3.0,3.0,,2.0,2.0,1.0,0.72,18666.08096,15120.236855,2.0,151.0,Female,Non-Hispanic White,9-11th grade,Widowed / Divorced / Separated,,Born in 50 US states or DC
114546,2.0,45.0,1.0,1.0,,2.0,1.0,1.0,1.66,15284.865975,15257.439617,1.0,168.0,Female,Mexican American,9-11th grade,Married / Living with partner,,Born in 50 US states or DC
114553,2.0,43.0,4.0,4.0,2.0,3.0,2.0,1.0,2.15,26677.084405,23705.770266,1.0,160.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114555,2.0,45.0,6.0,5.0,,3.0,1.0,2.0,4.76,7244.1348,7023.30477,2.0,164.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,,Born in Mexico
114557,2.0,33.0,4.0,4.0,2.0,3.0,3.0,1.0,,9943.998749,9221.175065,2.0,152.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
114559,2.0,33.0,3.0,3.0,2.0,4.0,1.0,1.0,1.64,122207.484892,122200.656209,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114575,2.0,29.0,6.0,5.0,2.0,4.0,2.0,1.0,0.09,20555.869472,19499.165786,1.0,162.0,Female,Non-Hispanic Asian,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114576,2.0,35.0,3.0,3.0,2.0,4.0,1.0,1.0,3.69,47516.906786,47312.944814,2.0,159.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114578,2.0,41.0,4.0,4.0,2.0,3.0,1.0,1.0,2.49,36015.159347,31511.851458,2.0,157.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114590,2.0,33.0,1.0,1.0,3.0,1.0,1.0,2.0,0.49,18090.280111,16939.883889,2.0,154.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Cannot determine,Born in Mexico
114595,2.0,25.0,7.0,5.0,2.0,4.0,1.0,1.0,1.05,28206.163855,26252.25231,2.0,164.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114612,2.0,40.0,4.0,4.0,2.0,4.0,2.0,1.0,3.32,27287.800641,24063.477288,1.0,172.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114631,2.0,37.0,3.0,3.0,2.0,5.0,1.0,1.0,1.63,50638.410325,50237.010633,2.0,163.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114633,2.0,35.0,2.0,2.0,2.0,5.0,1.0,2.0,3.66,32876.555802,31513.982845,1.0,153.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
114634,2.0,32.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,44095.969682,42840.460085,1.0,171.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114641,2.0,26.0,6.0,5.0,2.0,4.0,1.0,2.0,3.88,20329.446977,19869.707679,1.0,159.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
114645,2.0,45.0,1.0,1.0,,2.0,2.0,2.0,1.64,27599.240728,26975.179721,2.0,162.0,Female,Mexican American,9-11th grade,Widowed / Divorced / Separated,,Born in Mexico
114646,2.0,40.0,2.0,2.0,2.0,1.0,1.0,2.0,0.05,27093.189441,25404.821344,1.0,169.0,Female,Other Hispanic,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
114647,2.0,44.0,4.0,4.0,2.0,5.0,1.0,1.0,3.4,13551.472002,12994.020454,2.0,166.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114651,2.0,31.0,1.0,1.0,2.0,5.0,3.0,1.0,4.56,26204.526256,26404.64022,1.0,155.0,Female,Mexican American,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114660,2.0,26.0,1.0,1.0,2.0,3.0,3.0,2.0,0.58,21696.73498,19371.828866,1.0,170.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in Mexico
114669,2.0,38.0,6.0,5.0,2.0,5.0,1.0,2.0,3.88,16535.248627,16017.823252,1.0,159.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
114671,2.0,29.0,4.0,4.0,2.0,3.0,1.0,2.0,,16947.599532,14751.031016,2.0,168.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114674,2.0,45.0,6.0,5.0,,3.0,1.0,2.0,5.0,5.397605346934028e-79,12566.485085,2.0,166.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,,Born in Mexico
114677,2.0,41.0,4.0,4.0,2.0,5.0,3.0,1.0,5.0,11395.471282,10007.362646,2.0,169.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114688,2.0,28.0,4.0,4.0,2.0,4.0,1.0,1.0,1.13,27797.994799,25484.864725,2.0,172.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114690,2.0,41.0,4.0,4.0,2.0,3.0,2.0,1.0,0.55,30008.031914,27737.872445,1.0,166.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
114695,2.0,38.0,2.0,2.0,2.0,1.0,1.0,2.0,,25729.711748,23701.908682,2.0,172.0,Female,Other Hispanic,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
114701,2.0,38.0,3.0,3.0,2.0,5.0,1.0,1.0,4.76,138537.633977,128670.792875,2.0,172.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114702,2.0,27.0,3.0,3.0,3.0,5.0,1.0,1.0,,5.397605346934028e-79,24796.17976,2.0,150.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Cannot determine,Born in 50 US states or DC
114709,2.0,34.0,1.0,1.0,2.0,2.0,1.0,2.0,0.41,28351.094997,27019.46805,1.0,169.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
114712,2.0,39.0,7.0,5.0,2.0,4.0,3.0,1.0,1.72,49547.092888,48434.381091,2.0,152.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114723,2.0,43.0,3.0,3.0,2.0,2.0,1.0,1.0,1.67,22462.573503,18956.352616,2.0,158.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114728,2.0,40.0,4.0,4.0,2.0,4.0,3.0,1.0,2.18,10588.725781,10013.259541,1.0,151.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114759,2.0,25.0,6.0,5.0,2.0,5.0,3.0,2.0,0.66,20851.570405,20207.332178,2.0,162.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
114772,2.0,35.0,6.0,5.0,2.0,5.0,2.0,2.0,0.58,24069.92131,22169.610422,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
114775,2.0,44.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,23942.532945,24724.691153,1.0,155.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114785,2.0,28.0,3.0,3.0,2.0,4.0,3.0,1.0,3.75,45250.407276,42117.796339,1.0,158.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114790,2.0,31.0,3.0,3.0,2.0,4.0,3.0,1.0,,37440.090715,36599.273864,1.0,156.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114802,2.0,41.0,1.0,1.0,2.0,2.0,1.0,2.0,0.8,18102.602617,18662.41924,1.0,151.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
114803,2.0,35.0,6.0,5.0,2.0,4.0,1.0,2.0,4.69,17525.5133,16675.919651,2.0,168.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
